dpart_rank
8.585858585858585634e-01
3.750000000000000000e-01
5.106382978723403854e-01
3.989637305699481606e-01
7.889908256880734383e-01
7.142857142857142461e-02
5.815602836879432136e-01
3.218390804597701105e-01
9.523809523809523281e-02
4.252873563218390607e-01
6.528497409326424750e-01
3.442622950819672067e-01
7.070707070707070718e-01
2.298850574712643646e-02
3.005181347150259197e-01
1.428571428571428492e-01
3.714285714285714413e-01
4.285714285714285476e-01
7.142857142857143016e-01
6.264367816091953589e-01
5.428571428571428159e-01
6.551724137931034253e-01
6.111111111111111605e-01
1.000000000000000056e-01
9.426229508196721785e-01
2.962962962962962798e-01
1.142857142857142821e-01
9.446366782006920815e-01
2.663934426229508379e-01
8.571428571428570953e-01
9.482758620689655249e-01
4.444444444444444198e-01
2.372881355932203451e-01
1.724137931034482735e-02
8.571428571428570953e-01
7.959183673469387710e-01
4.549180327868852514e-01
7.980769230769231282e-01
2.571428571428571175e-01
6.666666666666666574e-02
1.903114186851211087e-01
1.610169491525423602e-01
1.485148514851485080e-01
1.525423728813559421e-01
2.976190476190476025e-02
2.542372881355932368e-02
2.590673575129533515e-02
3.027522935779816682e-01
4.523809523809523836e-01
4.918032786885245811e-02
4.102564102564102422e-01
4.954954954954954860e-01
1.836734693877551117e-01
8.565573770491803351e-01
3.793103448275861878e-01
9.688581314878892681e-02
3.465346534653465094e-01
4.359861591695501915e-01
9.736842105263158187e-01
4.697986577181208212e-02
8.888888888888888395e-01
1.428571428571428492e-01
1.834862385321101019e-02
6.666666666666666297e-01
4.835164835164835195e-01
8.439716312056737557e-01
4.508196721311475419e-01
4.444444444444444198e-01
9.069767441860464574e-01
5.952380952380952051e-03
3.838383838383838120e-01
6.595744680851063357e-01
1.440677966101694962e-01
5.000000000000000000e-01
5.315315315315315425e-01
9.290780141843971718e-01
0.000000000000000000e+00
0.000000000000000000e+00
6.463414634146341653e-01
3.571428571428571508e-01
5.777777777777777235e-01
6.149425287356321546e-01
1.475409836065573743e-01
3.262411347517730764e-01
2.131147540983606425e-01
7.777777777777777901e-01
5.284974093264248607e-01
0.000000000000000000e+00
5.000000000000000000e-01
6.054421768707483054e-01
4.982698961937715998e-01
3.975903614457831359e-01
9.770114942528736190e-02
6.782006920415224460e-01
7.317073170731707155e-01
5.517241379310344751e-01
6.735751295336787070e-01
8.111111111111111160e-01
8.571428571428570953e-01
8.125000000000000000e-01
8.360655737704918433e-01
4.081632653061224164e-02
4.915254237288135819e-01
5.656565656565656353e-01
3.125000000000000000e-02
7.155963302752293975e-01
5.172413793103448620e-01
7.979797979797980112e-01
2.380952380952380820e-01
9.819819819819819440e-01
2.727272727272727071e-01
4.295302013422818699e-01
9.761904761904761640e-01
7.704918032786884918e-01
6.297577854671280173e-01
8.000000000000000444e-01
7.816091954022988952e-01
5.142857142857142350e-01
9.821428571428570953e-01
8.085106382978722861e-01
6.788990825688073771e-01
8.275862068965517127e-01
5.906040268456376197e-01
0.000000000000000000e+00
2.222222222222222307e-02
5.901639344262294973e-01
6.802721088435373931e-01
2.020725388601036232e-01
6.062176165803109251e-01
5.833333333333333703e-01
8.125000000000000000e-01
5.757575757575758013e-01
1.926605504587156070e-01
7.142857142857142461e-02
6.923076923076922906e-01
2.857142857142856984e-01
7.142857142857143016e-01
5.384615384615384359e-01
5.536332179930796016e-02
5.211267605633802535e-01
9.615384615384615918e-03
1.287128712871287162e-01
5.689655172413793371e-01
1.126760563380281716e-01
5.114942528735632044e-01
3.529411764705882582e-01
8.666666666666666963e-01
4.545454545454545581e-02
2.631578947368420907e-01
8.837209302325581550e-01
2.108843537414966107e-01
8.928571428571429047e-01
1.785714285714285754e-01
9.428571428571428381e-01
1.010101010101010083e-01
9.642857142857143016e-01
9.183673469387755306e-01
1.360544217687074779e-02
5.185185185185184897e-01
4.356435643564356419e-01
9.273356401384083014e-01
2.312925170068027281e-01
9.533678756476683391e-01
9.302325581395348708e-02
2.261904761904761918e-01
5.190311418685120831e-02
7.891156462585033893e-01
8.514851485148514643e-01
9.169550173010380112e-01
5.440414507772021180e-01
3.606557377049180446e-01
4.949494949494949725e-01
7.070707070707070441e-02
6.634615384615384359e-01
5.510204081632652517e-01
7.619047619047618625e-01
8.505747126436781214e-01
3.735632183908045856e-01
1.333333333333333315e-01
3.095238095238095344e-01
0.000000000000000000e+00
0.000000000000000000e+00
8.850574712643678454e-01
6.666666666666666297e-01
3.333333333333333148e-01
3.437500000000000000e-01
5.121951219512195230e-01
8.026315789473684736e-01
7.407407407407406996e-01
9.090909090909090606e-01
3.934426229508196649e-01
3.939393939393939226e-01
4.406779661016949068e-01
8.777777777777777679e-01
5.476190476190476719e-01
7.431192660550458573e-01
4.144144144144144004e-01
9.428571428571428381e-01
3.678756476683937571e-01
5.961538461538461453e-01
2.000000000000000111e-01
3.714285714285714413e-01
7.979274611398963213e-01
1.428571428571428492e-01
9.827586206896551380e-01
1.919191919191919060e-01
4.022988505747126520e-01
3.603603603603603434e-01
8.282828282828282873e-01
9.508196721311474864e-01
1.250000000000000000e-01
4.495412844036697497e-01
8.808290155440414715e-01
8.165137614678898981e-01
8.080808080808081495e-02
2.298850574712643646e-01
5.714285714285713969e-01
3.030303030303030387e-02
8.437500000000000000e-01
1.515151515151515194e-01
3.196721311475410054e-01
3.937823834196891304e-01
4.918032786885245811e-02
8.738738738738738299e-01
6.707317073170732113e-01
4.782608695652174058e-01
9.595959595959595578e-01
3.852459016393442459e-01
8.393782383419688964e-01
6.969696969696970168e-01
4.651162790697674354e-01
1.954022988505747238e-01
8.442622950819672623e-01
1.428571428571428492e-01
9.137931034482759118e-01
1.342281879194630878e-01
4.303278688524589946e-01
2.802768166089965596e-01
8.196721311475409222e-02
4.226190476190476164e-01
5.368852459016393297e-01
0.000000000000000000e+00
7.439024390243902385e-01
3.523316062176165553e-01
7.029702970297029285e-01
8.082901554404144928e-01
1.651376146788990917e-01
2.929292929292929282e-01
5.428571428571428159e-01
6.510067114093959217e-01
6.241610738255033430e-01
5.689655172413793371e-01
8.936170212765957022e-01
3.802816901408450634e-01
5.699481865284974358e-01
2.527472527472527375e-01
6.896551724137931494e-01
5.181347150259067030e-02
1.408450704225352144e-02
3.214285714285714524e-01
6.562500000000000000e-01
4.000000000000000222e-01
1.494252873563218509e-01
6.188524590163934080e-01
1.321839080459770166e-01
8.045977011494253039e-01
3.555555555555555691e-01
1.857142857142857206e-01
3.555555555555555691e-01
7.074829931972789199e-01
1.097560975609756101e-01
5.555555555555555247e-02
1.190476190476190410e-01
9.142857142857142572e-01
3.857142857142857317e-01
4.062500000000000000e-01
2.586206896551724310e-01
4.026845637583892357e-02
3.571428571428571508e-01
5.059523809523809312e-01
2.966101694915254106e-01
5.333333333333333259e-01
1.904761904761904656e-01
6.666666666666666297e-01
6.197183098591548811e-01
9.770114942528735913e-01
1.631205673758865382e-01
4.343434343434343647e-01
6.534653465346534906e-01
1.418439716312056842e-01
3.404255319148936088e-01
4.426229508196721230e-01
2.812500000000000000e-01
7.446808510638297518e-01
5.737704918032787010e-02
9.519230769230768718e-01
4.000000000000000222e-01
5.714285714285713969e-01
9.633027522935779796e-01
1.190476190476190410e-01
5.999999999999999778e-01
2.197802197802197766e-01
6.926229508196721785e-01
6.216216216216216006e-01
3.535353535353535359e-01
8.103448275862068506e-01
7.128027681660900061e-01
5.609756097560976151e-01
7.209302325581394832e-01
7.418032786885245811e-01
7.738095238095238360e-01
5.855855855855855996e-01
3.103448275862069061e-01
4.754098360655737432e-01
5.321100917431192956e-01
2.424242424242424310e-01
2.857142857142856984e-01
6.470588235294117974e-01
6.308724832214764877e-01
6.161616161616161325e-01
4.827586206896551935e-01
3.191489361702127825e-01
4.918032786885245811e-01
3.857142857142857317e-01
1.516393442622950838e-01
9.702380952380952328e-01
9.816513761467889898e-01
2.068965517241379282e-01
5.172413793103448204e-02
8.169014084507042472e-01
6.028368794326240954e-01
3.809523809523809312e-01
9.080459770114942541e-01
3.636363636363636465e-01
1.347517730496453903e-01
9.523809523809523281e-01
7.333333333333332815e-01
4.344262295081967040e-01
3.168316831683168355e-01
6.781609195402298340e-01
5.838926174496644750e-01
5.571428571428571619e-01
9.541284403669725300e-01
3.663366336633663289e-01
1.860465116279069742e-01
6.130952380952381375e-01
6.735751295336787903e-02
4.964539007092198808e-02
9.222222222222222765e-01
3.886010362694300446e-01
8.888888888888888395e-01
6.034482758620689502e-01
1.777777777777777846e-01
2.553191489361701927e-01
2.072538860103627020e-02
5.142857142857142350e-01
1.632653061224489666e-01
1.559633027522935866e-01
5.860655737704918433e-01
5.040983606557376540e-01
7.857142857142856984e-01
1.686746987951807109e-01
7.326732673267326579e-01
2.312925170068027281e-01
1.683168316831683275e-01
4.578313253012047945e-01
9.713114754098360892e-01
7.927927927927927998e-01
2.018348623853211121e-01
8.590604026845637398e-01
6.956521739130434590e-01
2.348993288590603967e-01
8.958333333333333703e-01
7.777777777777777901e-02
9.016393442622950838e-01
1.830985915492957805e-01
3.669724770642202039e-02
1.222222222222222182e-01
8.341968911917098106e-01
2.176165803108808250e-01
2.295081967213114804e-01
3.963963963963963999e-01
2.279792746113989688e-01
6.680327868852459217e-01
6.326530612244898322e-01
4.661016949152542166e-01
3.736263736263736313e-01
8.186528497409326643e-01
5.476190476190476719e-01
7.474747474747475140e-01
7.418032786885245811e-01
5.666666666666666519e-01
2.214765100671141074e-01
8.653846153846154188e-01
7.272727272727272929e-01
7.171717171717171269e-01
5.190311418685120692e-01
5.142857142857142350e-01
1.666666666666666574e-01
7.387387387387387427e-01
1.721311475409836034e-01
2.704918032786885473e-01
6.250000000000000000e-02
1.098901098901098987e-02
6.666666666666666297e-01
6.024590163934425702e-01
2.857142857142856984e-01
8.468468468468468568e-01
2.909836065573770392e-01
2.142857142857142738e-01
6.206896551724138122e-01
4.325259515570934465e-01
4.666666666666666741e-01
5.000000000000000000e-01
1.107266435986159203e-01
5.084745762711864736e-02
5.504587155963303058e-02
5.906735751295336678e-01
3.653846153846153633e-01
9.302325581395348708e-01
7.500000000000000000e-01
8.809523809523809312e-01
6.382978723404255650e-01
1.379310344827586188e-01
8.275862068965517127e-01
3.678160919540229834e-01
1.088082901554404125e-01
5.243902439024390461e-01
5.833333333333333703e-01
2.422145328719723101e-01
2.708333333333333148e-01
9.310344827586206629e-01
7.126436781609195581e-01
8.389830508474576121e-01
9.549180327868852514e-01
3.535353535353535359e-01
6.333333333333333037e-01
8.414634146341463117e-01
6.967213114754097769e-02
5.070422535211267512e-01
6.336633663366336711e-01
6.330275229357797961e-01
6.285714285714285587e-01
3.239436619718309984e-01
5.774647887323943740e-01
6.989619377162630265e-01
2.176870748299319647e-01
8.523489932885905951e-01
6.857142857142857206e-01
2.380952380952380820e-02
5.416666666666666297e-01
6.444444444444444864e-01
3.132530120481927804e-01
6.813186813186813406e-01
2.888888888888888618e-01
3.557046979865771674e-01
2.483221476510067138e-01
8.148148148148147696e-01
6.428571428571429047e-01
8.983050847457627608e-01
5.352112676056337559e-01
6.885245901639344135e-01
7.772020725388600892e-01
1.677852348993288667e-01
7.111111111111111382e-01
9.080459770114942541e-01
3.493975903614457978e-01
3.809523809523809312e-01
5.882352941176470507e-02
0.000000000000000000e+00
1.315789473684210453e-02
8.674698795180723065e-01
3.771626297577854725e-01
4.819277108433735191e-02
8.571428571428570953e-01
1.515151515151515194e-01
5.555555555555555247e-02
3.444444444444444420e-01
6.250000000000000000e-01
2.020202020202020166e-01
6.174496644295301984e-01
4.016393442622950838e-01
9.645390070921985304e-01
8.433734939759035543e-02
2.124352331606217670e-01
6.379310344827586743e-01
3.406593406593406703e-01
4.093959731543624359e-01
4.047619047619047672e-01
9.375000000000000000e-01
6.788990825688073771e-01
3.944636678200691970e-01
7.745901639344262568e-01
6.987951807228915957e-01
5.952380952380952328e-01
0.000000000000000000e+00
4.455445544554455517e-01
6.333333333333333037e-01
3.217993079584774985e-01
1.801801801801801786e-02
4.545454545454545303e-01
9.436619718309858795e-01
7.716262975778547251e-01
6.609195402298850830e-01
9.523809523809523281e-02
2.631578947368420907e-02
2.812500000000000000e-01
2.475247524752475226e-01
2.595155709342560346e-01
9.322033898305084887e-02
6.475409836065574298e-01
9.326424870466321071e-02
4.576271186440677985e-01
7.727272727272727071e-01
8.196721311475409222e-02
1.101694915254237267e-01
0.000000000000000000e+00
9.757785467128027301e-01
8.035714285714286031e-01
4.814814814814814548e-01
1.555555555555555580e-01
4.482758620689655249e-01
4.903846153846153633e-01
7.948717948717948234e-01
5.142857142857142350e-01
6.557377049180328210e-02
5.574712643678161328e-01
1.208053691275167846e-01
1.585365853658536606e-01
1.149425287356321823e-01
7.213114754098360892e-01
2.457627118644067910e-01
2.857142857142856984e-01
8.510638297872340496e-01
5.862068965517240882e-01
3.287197231833909883e-01
8.678160919540229834e-01
7.555555555555555358e-01
2.560553633217992897e-01
5.892857142857143016e-01
1.648351648351648324e-01
2.118644067796610075e-01
4.054054054054054279e-01
3.419689119170984393e-01
6.346153846153845812e-01
5.409836065573770947e-01
2.277227722772277307e-01
7.567567567567567988e-01
2.721088435374149905e-01
5.172413793103448204e-02
5.148514851485148647e-01
9.449541284403669694e-01
5.397923875432526497e-01
4.428571428571428381e-01
7.241379310344827624e-01
8.139534883720930258e-01
4.950495049504950451e-01
6.551724137931034253e-01
3.425605536332179679e-01
9.395973154362416424e-02
5.714285714285713969e-01
4.918032786885245811e-01
7.428571428571428825e-01
8.045977011494253039e-01
5.853658536585365502e-01
5.000000000000000000e-01
1.261261261261261146e-01
2.409638554216867457e-01
9.115646258503401489e-01
9.672131147540983243e-01
6.060606060606060774e-01
8.373702422145328228e-01
3.373493975903614217e-01
4.137931034482758563e-01
7.943262411347518093e-01
8.173076923076922906e-01
2.916666666666666852e-01
0.000000000000000000e+00
1.379310344827586188e-01
9.342560553633218190e-02
3.296703296703296787e-02
9.393939393939394478e-01
3.114754098360655865e-01
6.122448979591836593e-02
3.892617449664429463e-01
8.367346938775510612e-01
9.859154929577464976e-01
1.284403669724770714e-01
2.758620689655172376e-01
3.524590163934426257e-01
9.090909090909090606e-01
1.487889273356401421e-01
1.980198019801980222e-02
4.152249134948096665e-02
6.229508196721311730e-01
1.879194630872483285e-01
9.571428571428571841e-01
1.034482758620689641e-01
7.380952380952381375e-01
5.501730103806228289e-01
1.875000000000000000e-01
5.163934426229508379e-01
3.516483516483516758e-01
2.871287128712871062e-01
3.521126760563380031e-01
1.717171717171717127e-01
6.296296296296296502e-01
7.011494252873563537e-01
3.448275862068965469e-02
4.290657439446367016e-01
1.428571428571428527e-02
1.000000000000000056e-01
8.170731707317072656e-01
5.000000000000000000e-01
9.903846153846154188e-01
5.714285714285713969e-01
5.500000000000000444e-01
8.888888888888889228e-02
2.999999999999999889e-01
8.155737704918032405e-01
1.111111111111111049e-01
1.904761904761904656e-01
1.845238095238095344e-01
5.454545454545454142e-01
5.338983050847457834e-01
7.631578947368421462e-01
2.236842105263157909e-01
3.154362416107382439e-01
7.586206896551723755e-01
6.332179930795848177e-01
7.474747474747475140e-01
8.260869565217391353e-01
6.040268456375839229e-02
2.222222222222222099e-01
9.237288135593220151e-01
3.838383838383838120e-01
5.164835164835165360e-01
3.557692307692307820e-01
4.345238095238095344e-01
6.760563380281690016e-01
8.993288590604027188e-01
8.695652173913043237e-01
4.791666666666666852e-01
6.039603960396039417e-01
7.474048442906574552e-01
5.704697986577180746e-01
4.042553191489361430e-01
3.636363636363636465e-01
8.620689655172413257e-01
7.413793103448276245e-01
9.900990099009901110e-03
4.482758620689655249e-01
1.276595744680850963e-01
6.976744186046511531e-02
5.045871559633027248e-01
2.142857142857142738e-01
8.484848484848485084e-01
1.531531531531531432e-01
4.342105263157894912e-01
1.610738255033556943e-01
4.913494809688581100e-01
6.938775510204081565e-01
9.204152249134948116e-01
1.428571428571428492e-01
1.025641025641025605e-01
4.255319148936170109e-02
8.196721311475410054e-01
5.975609756097560732e-01
3.728813559322033955e-01
1.972318339100345985e-01
2.285714285714285643e-01
6.483516483516483797e-01
6.949152542372881713e-01
1.967213114754098324e-01
2.440476190476190410e-01
2.195121951219512202e-01
2.111111111111111105e-01
9.898989898989899450e-01
9.259259259259259300e-01
4.594594594594594850e-01
6.578947368421052266e-02
8.131487889273356640e-01
8.383838383838383423e-01
8.615916955017300927e-01
4.228187919463087252e-01
7.701149425287355799e-01
4.040404040404040747e-02
7.738095238095238360e-02
4.671280276816608956e-01
2.076124567474048332e-02
6.571428571428571397e-01
2.970297029702970160e-01
1.088435374149659823e-01
9.344262295081967595e-01
4.482758620689655249e-01
7.582417582417582125e-01
1.204819277108433728e-01
7.037037037037037202e-01
8.333333333333333703e-01
5.983606557377049162e-01
1.376146788990825764e-01
9.797979797979797789e-01
5.238095238095238360e-01
8.910891089108910479e-02
8.448275862068965747e-01
1.212121212121212155e-01
3.877551020408163129e-01
5.892857142857143016e-01
7.524752475247524774e-01
7.657657657657657158e-01
9.880952380952381375e-01
6.511627906976744651e-01
3.111111111111111160e-01
3.333333333333333148e-01
9.090909090909090606e-01
5.252525252525253041e-01
4.158415841584158223e-01
1.369047619047619180e-01
4.210526315789473450e-01
7.868852459016393297e-01
2.758620689655172376e-01
7.142857142857143016e-01
8.690476190476190688e-01
3.575129533678756411e-01
3.965517241379310498e-01
1.777777777777777846e-01
9.016393442622951115e-02
4.326923076923077094e-01
6.436781609195402210e-01
9.031141868512110316e-01
4.942528735632183978e-01
8.787878787878787845e-01
6.732673267326733102e-01
2.560975609756097615e-01
8.484848484848485084e-01
1.386138613861386260e-01
